UMAP1,UMAP2,UMAP3,plaque_distance
2.1865683,1.9294722,5.622288,1017.3001834113361
3.5989954,-0.8589924,5.4564843,748.3824509497841
1.5872688,4.120061,6.536347,739.1028349892612
2.3923283,3.3207128,3.051842,348.34917301728717
4.9406776,0.6627605,6.129407,354.3293505101295
5.8157334,2.2789595,4.6447287,289.58335607632523
1.9111025,0.40330648,5.337225,732.287489303292
3.1456199,-2.0594559,5.8587413,878.5125639498889
3.46449,-0.848988,3.3996267,684.7542012684929
3.7832267,2.775692,4.338776,405.51567870844275
1.9031136,-1.2142948,5.1761503,880.5090315658726
0.43371385,0.07673139,6.4943,151.65558662179726
5.2901716,3.1599126,4.245562,1012.7825842840243
-0.6253699,0.78833884,3.9642706,939.1463996626408
4.3818274,0.70948535,6.914074,950.7130594194814
0.96878123,1.7490937,7.989635,130.84848004555204
2.8634493,-0.6427018,5.6216083,1209.3827876309083
-0.0032600984,0.8129858,3.7545743,291.12286535456684
4.7778015,0.7712105,9.156751,1353.4267200706902
-0.2726506,0.32462123,6.8394737,641.922181297957
4.808047,1.8897574,2.9149568,366.3219441066386
2.687123,-0.7942673,5.7599645,497.4523838548875
0.3329166,1.9622363,8.264413,184.70053181364247
2.7785676,0.80458915,6.4423823,541.308305699158
3.960348,0.4538461,8.629088,1070.0613560957233
4.7834177,1.2089146,7.537681,931.3297475915127
4.611962,2.526605,3.8153095,474.26467409499935
2.6644957,3.8301961,3.1992807,588.1921810407046
-1.9218464,0.08488385,6.49578,1342.9933260260584
3.4820635,-1.0429916,5.563282,996.8466463216042
1.4653245,3.9843287,6.8135834,792.4486673391457
2.7278109,3.461166,4.227522,791.1301283312213
3.043512,-0.965885,4.836205,484.07604084033676
4.4923534,3.841171,5.571898,748.5732578156084
3.6877062,2.4319487,2.5439289,210.25099695074084
1.5489616,-0.29488084,2.9378583,1102.982759253938
2.5273309,3.2690208,4.8190513,378.7633311440596
3.0499465,-1.3735405,4.2754536,1104.6414490088348
5.015773,2.292104,7.5047946,334.5742513374692
3.7785556,2.625296,2.8304088,347.3587955344114
1.1217388,-0.9274446,4.9780397,712.0441097978993
4.132092,-0.33886555,4.050489,1675.5223041307659
2.5437603,-0.7169139,5.8982406,539.7850102142611
3.0767634,-0.10186386,5.092185,354.2927454595713
2.4004927,0.5744221,6.501226,1351.5392772700181
4.9822273,0.86721754,9.514226,900.6413362359456
4.494356,-1.1848847,4.989247,483.56268051649295
3.0448089,3.4394608,4.7898903,693.1477889838941
2.4794822,2.407607,4.7362347,1653.9450747534418
-0.31812152,-0.47353584,2.8855863,1051.5767740405156
3.6558843,3.7957022,4.80968,764.7089119059498
4.6435738,2.1060927,3.0698893,695.30918973989
3.316794,2.3966835,2.9455924,460.30972720123106
0.50147563,-1.6679124,4.57279,556.2937801469465
4.973526,0.0783081,5.1209903,926.3142555768331
3.8973763,3.0154963,4.2102866,312.74680929099924
-2.9070466,0.7436263,6.264478,294.95911152653525
2.0935626,-0.7230386,4.60906,1155.4298735992118
3.3310258,1.8653566,5.8891377,1209.585480314836
4.9809804,1.4674404,4.507911,396.4182169785596
-1.0313393,0.48860317,5.530938,1197.3346413133322
1.473324,-1.1120714,4.9973016,308.7256582087913
-0.41130528,-0.84568757,3.1622348,468.08484952752036
3.8492184,2.1985075,4.938502,825.5100276573154
0.04652042,-0.73520344,2.8036573,1524.6704077265
5.3773894,2.809503,5.3975673,1463.543914346484
5.7608175,2.1460972,5.5620804,1194.685618504461
-0.6222208,0.88354874,3.9455006,803.8515158531965
4.4009027,1.4314871,2.848249,332.53268128542476
1.4188427,2.1901922,2.8615274,293.2901615962554
1.7861335,-0.78033084,4.428235,828.7525198205245
-0.17638984,-0.9519003,7.1136174,1203.8852836500641
1.2439889,4.217224,7.051744,1007.6658219617119
3.4041069,3.553263,2.839285,284.89304089688585
5.021643,2.3174574,4.0762305,500.04213983326594
-0.60666513,-0.66856664,3.1652706,112.49703238013343
3.864932,1.9702333,5.796729,1056.2199111273112
2.1501014,-1.8190454,4.279014,1904.7581284172682
5.552231,-0.22376913,4.5829606,728.5523071821113
5.3452215,0.5791655,6.0647326,586.4828371442851
3.664099,-0.5301061,2.961071,371.34240862293075
0.96699125,-1.2838039,4.238269,716.9985006820915
2.788986,3.2535613,4.5001116,338.84481809872057
4.734234,0.91623306,7.5271664,455.2122231795945
2.138341,-1.8404509,5.8829656,688.7894736425247
1.4951925,3.9496868,7.243626,333.4453631670976
3.6055393,2.3885353,5.9701962,787.2633234035766
4.067162,1.5494614,4.1531954,858.3637076157997
4.4579043,3.278009,4.117338,193.60217968951505
5.0877976,1.0425109,9.59528,1036.7189708151047
4.3516345,-0.27965015,6.302301,648.9706621119371
4.1967955,-1.0873382,3.6578119,803.1896477384993
1.0148199,0.11897625,5.814162,1545.379797590191
1.8195424,1.4456592,3.4755964,287.0665647608609
4.8234677,2.3852174,4.151711,458.8641920774226
2.9295416,2.1341927,5.9435225,915.8005246448257
4.183932,2.9034905,2.7559545,949.1845112070516
5.0788617,2.135008,5.5134435,1152.0130503854195
1.9497733,0.40670365,5.716512,387.7824247244188
-0.70496875,1.0610105,5.7118425,1126.2118306159548
5.947364,1.4361897,5.294291,1111.3650014174173
3.4906797,3.5942452,4.0548973,1002.8850671972904
4.929768,0.51089114,6.3015842,666.108985192959
-1.3860863,0.25640616,5.871536,721.4677723690048
3.6504292,2.2622588,9.100037,1178.9144515874377
3.9900527,-0.5778461,4.828382,902.1515053826517
-0.5204489,-0.44587275,3.3469174,1268.0822651383019
2.9917307,-1.1080651,5.0008535,1198.6025151125932
3.5726335,-1.4195322,3.720709,357.0161512860425
2.6541667,0.11268977,3.1349878,483.58186212305804
2.9336507,0.96751094,5.159594,621.4094039125845
1.607632,1.4328618,4.770284,245.75892344689487
3.088163,3.620319,4.2080173,242.2559341619921
2.213592,-1.6907815,5.625684,321.895747827146
6.483243,1.4816546,4.3832364,889.0108340996638
2.155214,-1.8326671,4.504637,1075.3121871122612
2.9908252,2.0901911,6.2322803,235.5873968002955
1.3773266,-0.08828499,6.8913794,335.91834629888643
-2.1174452,0.304214,6.4430256,388.3256650102235
3.392792,2.0891507,3.1474702,486.2954108678409
3.6722,-0.42314106,2.9870474,419.33714595738843
3.3464441,-0.8598396,5.0929155,364.7435412146265
1.2650237,2.3755956,2.5999982,865.1337973718821
4.238845,1.4587396,3.5740666,516.5768528355025
3.043253,2.9543207,3.3414927,207.1834088498153
4.704294,1.664878,9.458466,737.1938747536057
1.3703862,2.2524152,2.9269648,351.96112515088083
4.312778,2.3520987,5.279544,644.5742138138646
-2.7690153,0.73357457,6.323423,137.9490354330336
3.3438418,2.094422,3.5383239,289.3573743525511
3.7154398,-1.0969591,4.0480123,670.6684220481793
3.2807145,3.3916218,4.54371,504.1966937871295
-2.8907251,0.7930555,6.328632,918.8284735052946
2.9482427,-2.2516916,5.9453506,432.80304665540586
4.2342443,3.751261,4.3760486,795.3821030904264
2.0176277,-1.9176552,5.7361035,1121.5614238586404
0.5200814,2.0011091,7.8936334,665.2732578935278
5.7616506,1.2140883,4.9293227,614.3883070765505
0.71740234,0.643807,5.717655,1027.474837038962
3.6009488,1.2535511,3.4500706,1436.466777079765
5.041296,0.91924155,9.581358,1122.3306873841423
3.2086217,1.4049274,5.322783,995.4160592730852
0.57584447,-1.5970544,4.6135464,1680.8441752056515
3.422977,0.30548024,5.9466558,1109.5912897472933
5.0818887,-0.6887528,5.316453,323.9373056701486
2.254057,0.50362164,4.7788415,713.034220665826
3.7377696,-0.7192743,3.005355,1479.423248596295
4.0145698,-0.13407676,6.5679836,593.5903393861922
2.0397816,-1.9538913,5.354474,1217.532873499886
1.408902,-0.3358002,5.6947823,286.99954513401536
5.615498,0.952806,5.6020494,624.3369058042161
5.586492,1.782044,5.6302795,281.0028495653581
3.2537868,-0.51244503,5.5001388,436.1387497561391
3.9220722,1.6402252,4.847136,592.0956938680918
1.4436412,-0.23220146,5.2620754,354.1729389089748
4.3601556,2.6600683,5.5775566,515.9743454170762
4.491461,1.7309141,6.1732597,398.6216053056463
5.765552,1.9285027,4.7443347,513.9621035462226
3.0377195,2.2509465,5.6331167,549.6101671505546
2.3987951,0.8695359,4.923596,764.7600896843601
-0.18552768,-0.7274714,3.067082,355.31058432424356
2.3638728,0.10681859,5.3720126,552.9083457591714
-0.80152726,2.13177,9.567337,229.1953092781058
1.4365377,-0.86525434,3.7191453,1211.5958391648926
1.051667,0.34973195,4.348413,939.1669996387576
4.9536967,0.40931574,6.1710424,871.6638057514864
2.0892103,0.3723655,6.6830854,625.1053231990038
0.7404222,1.5178866,3.9993398,936.466618906975
1.6950799,1.2022868,5.687664,491.96224301884655
3.0734527,2.553935,5.0730433,1458.9481315290038
0.3771513,1.790718,8.425247,139.98381951029353
3.5590525,1.0929066,5.7718415,342.58412759827814
4.4612517,0.7308256,8.7802725,846.3051364872856
4.621145,1.3371824,3.110702,225.4161381744028
2.4164221,1.9880123,5.927619,144.43087588730734
3.6080778,-0.8834793,4.037164,530.5986048751977
3.412095,3.1906369,3.4811938,437.6654880919895
0.10246715,0.18354705,5.9283648,719.7546993855829
3.1038835,3.7898896,3.7194972,332.6769364800672
2.5832462,0.58902353,6.5993853,721.9144867922145
3.4865963,3.0115228,4.760336,1075.7796671502258
-0.87464076,2.0867648,9.624692,613.0894247981732
-2.3052626,0.48449078,6.185836,208.83013457681366
5.596914,1.3608768,5.545778,676.5832356183743
3.3797948,0.9158074,5.1705127,903.5370526810996
2.808744,0.68270534,5.933041,689.7900241089005
1.6478845,1.5418173,3.7436001,293.2916129348251
2.799237,-0.38753447,5.818657,229.53212449775194
4.4349837,-0.43385354,6.132061,545.5188894243587
5.2522235,2.4972413,5.019155,923.8525909418529
4.0091343,-1.126658,3.2970433,1010.6200324322629
2.9476469,-1.2240535,5.7513027,732.9402071753586
1.8292924,1.7149254,5.0683184,615.9341647497678
1.572262,-0.01018675,2.9217126,337.60132628432507
-0.03337847,-0.5044711,3.2226808,266.1107158950574
3.7851374,1.4173187,4.879969,184.79077800206647
0.8323262,-0.29259372,6.670318,1317.960615029392
1.7936803,-0.13309407,5.6236167,817.2085987943723
5.8214574,1.8472178,5.052553,1188.384167314812
3.6416848,-1.3585895,4.6031146,437.12982610388536
5.187793,1.0951173,9.72984,274.2439636763872
0.07895803,0.4017405,6.661252,1655.9179529830697
4.5332747,2.181072,7.413301,1057.591546210181
5.7705674,2.2737062,5.3981485,729.9198414755073
3.391466,-0.2650159,3.9039364,1404.5846779327453
5.841195,1.6276767,5.55921,211.38279319170596
1.3306748,2.3239717,2.9810731,423.1726692628464
-1.8660897,0.43308032,6.4237466,941.6587692851491
4.0993695,3.3762705,3.2846828,850.8766112626266
5.0801897,3.1026073,5.766371,605.4052231474412
1.9182391,-0.1697686,5.3519187,1097.3536230878358
1.7280122,-0.43582588,6.4242344,1081.029763873419
1.1992346,0.91062874,5.2835374,942.663383210229
3.2961078,1.2627575,4.853907,1122.1225224643053
6.214382,1.1236541,4.56535,764.5476762378293
4.0051494,1.687478,6.230529,380.9425711330409
3.4896107,1.3747718,5.154055,734.225165398966
-0.80762976,0.93098074,6.6722584,918.6395310963295
0.38263097,-0.6537394,3.7113144,1185.3702704892164
3.7624965,2.2950716,5.113619,433.7406587060352
3.0212216,-0.8771771,4.978887,1648.5674290452437
1.7664516,4.1009846,6.6290336,630.0289157851402
-0.3494546,-0.62503356,6.460875,1347.1408564258877
4.942541,3.0395198,4.608521,1114.9957148533792
0.1545009,2.9162624,7.0702586,840.3366920898517
2.8559895,2.5750136,3.149022,350.08054170590424
4.44784,1.3778149,3.5413723,527.3778992830945
3.0722482,3.348906,2.962632,621.8442051371873
-0.050996877,-0.5841145,6.171759,1971.4862011169473
2.767647,0.35794577,6.249963,744.4192460425097
6.61195,1.6307724,4.4033737,1058.7862155498233
4.526679,1.6110734,9.195124,701.8925755232884
2.4688904,0.039095875,6.4875984,1115.3261617218639
0.71662307,-1.6984648,4.688687,856.8755007126282
1.3374245,1.607265,8.592148,330.9591704400629
3.1838582,-1.4810554,4.381444,457.38945484411863
3.0121317,1.7882879,5.615933,585.4790750534702
4.704799,1.5669749,3.4917395,489.25839868577896
3.1833098,-1.6336802,3.9776647,634.2954815502384
2.925748,3.4032116,2.8197274,423.92775130543873
0.2334457,-0.0054157735,6.992798,544.7936254395253
1.0377603,1.8924857,6.9363337,828.6882670508031
0.5114495,0.3771397,3.322665,488.423666369431
2.1886957,-0.9103606,5.9045315,996.1867286161423
4.7224293,1.2337519,8.0402565,424.5146840667445
4.5999994,1.4183512,3.350531,458.0793215741759
4.339738,2.6024492,5.4548545,374.3622087739088
1.7673163,-0.1989402,2.794359,1178.993496097726
1.0993806,-0.05018982,6.7455587,210.54422948739574
1.0310584,-0.77143687,4.0366607,1099.4342130466125
3.2381003,-1.8005563,5.3311653,420.46278228063534
0.8319426,3.4016697,7.0357475,626.689423658704
6.129988,1.5274404,4.6228576,800.0332890583873
3.1282682,-0.64515287,4.1490383,478.9681307832559
1.2102721,-0.578375,5.370981,314.26222379199714
-1.6536752,0.5199962,6.035998,729.7285311960194
3.2147284,0.3768329,6.238153,326.6247912350506
1.4324605,0.8312088,6.017354,1152.805938180909
6.5868144,1.6227919,4.433167,905.4508190304729
2.0553465,2.4829845,4.480714,720.977554474178
4.397051,-0.89688295,3.7985306,803.1251765929728
-2.0373514,0.19869502,6.5258775,728.3905705604107
2.0071507,-1.9775529,6.1727858,850.2056667081393
2.7070644,1.8634824,6.7081256,363.70756483308844
3.271916,3.5661952,3.016784,1118.0336424471718
1.8353949,-1.9851295,6.1359625,1076.045581375653
2.2963693,1.6104845,3.4441738,475.90314240752133
3.4759145,1.1901603,4.840371,817.8350283263859
2.3704019,-0.23670559,5.786107,606.121365086896
3.5696223,2.3143625,3.16764,683.9551631098842
3.8891504,2.4670088,2.3585937,375.3014682212754
4.6707187,2.9589489,5.673619,1088.60144351123
4.8493648,1.9315672,3.072005,728.6119575766672
5.0893664,1.2823653,9.53696,327.4477644017974
1.114173,1.4227837,5.668588,393.3538000109529
3.928345,0.12873438,6.6513705,144.974924185732
4.607998,2.2750587,4.509638,706.461454169567
0.96933264,4.245317,7.2279577,86.18240391026765
2.1567006,0.290011,5.889619,303.0130894374797
3.4536784,0.31248438,6.1428432,220.11841958052727
5.8454304,1.3815027,5.228721,964.5317890690835
5.1437116,1.4651201,8.112737,716.9800382655674
4.0605125,0.45352668,6.2268276,781.4848956880084
3.864756,0.17153735,6.7900615,798.1809345429184
4.3295593,1.1804711,9.529205,1112.5684127638228
3.1135345,-0.45883328,4.9503417,696.8793380881523
0.12062523,2.343845,8.550271,352.67277861324425
4.026083,1.5085666,8.447103,730.3144232788197
3.6796055,3.198187,2.8275492,1178.392176931595
2.9431267,3.613366,3.9728787,603.0115421467777
4.0604267,3.8196309,4.0482955,1096.2207183335431
6.0163193,2.3053083,4.5608535,800.2993475683633
3.9471989,-0.28117836,6.21347,1371.0854085075905
3.7079015,1.5962504,4.48462,627.7003451135051
1.9161202,-2.0361912,6.0435534,1022.4727375342923
-0.3041288,-0.3665475,3.153853,525.557325873486
3.363041,2.3586457,8.642252,746.7779250324014
4.5122013,0.26415038,5.993063,268.4061286463371
3.97305,0.1992114,6.650155,345.9826666375577
2.5769098,-1.7012537,5.0316377,862.364317569309
-0.11665535,-0.13277486,7.1368775,1168.3803709961878
2.6648502,1.9134297,7.62497,428.4714779341175
3.650593,-0.5768136,4.981268,755.8376191143046
4.2808385,3.4903102,5.4996486,361.31351561283043
3.3589032,2.1943467,8.542498,455.1419380399063
3.1936061,3.7061172,3.9571648,1186.254887201697
1.0515108,4.3037267,7.166008,131.9789971489598
3.6893334,-0.82007575,4.54433,1036.9259649419632
1.4378048,-1.0829511,3.6406474,1427.719599187835
4.8931303,-0.6222675,5.803085,427.01308155130766
5.3728,-0.35344985,4.3485594,847.3358350040926
0.36112738,2.6489527,7.0746984,900.4437496753061
3.5728517,-0.16041064,4.5854006,261.10068381643083
3.8451395,0.5231607,8.924499,497.27354582410555
3.8331964,2.4426184,2.4389694,556.2956690796284
2.515537,-0.78790027,6.084771,190.90186322713186
3.8111901,-1.1312116,4.2713256,968.3181315553776
-0.44712558,-0.42547485,3.0181901,502.4798741358884
2.9064174,-1.360494,4.0762796,737.5770169616243
1.8051256,0.013239161,2.8108666,1332.1076288890845
4.8040543,0.6019632,6.8249617,723.8172715921163
0.30862814,1.5012149,3.784144,719.0403689095041
4.277611,0.6813684,8.761338,813.6446268598031
0.5729899,0.058196038,6.6873565,1389.0517202318852
2.4645996,-1.589974,5.6389227,1309.990930426345
2.908421,-1.5807674,6.1310916,733.3553422504315
2.3691351,-1.0279301,3.3960583,553.9062464842449
1.7840027,-0.11611174,5.4925423,583.4081649539049
3.7283337,2.356377,4.620671,846.9230326994574
3.6153238,0.37287372,8.603731,474.9706662232111
1.4800766,-1.4277571,6.100127,993.0469090258193
4.429941,1.2680041,8.357329,925.4362074702196
3.4223843,1.0272255,5.257914,429.00974168312774
-0.7290985,0.9332819,6.6204605,1527.5350208849088
3.0562532,2.4547067,9.228709,1241.37296260716
3.540994,3.4229193,3.0921516,526.4192121573133
1.5485115,-0.22842056,5.4131055,716.4880102470371
4.873232,0.7666457,9.649686,927.9084622322954
4.544044,2.5753407,4.116948,498.8915880187672
3.2511187,2.7501228,8.839059,1058.431391507036
-2.5955653,0.57293993,6.365866,204.18397453011067
2.30381,1.6731193,6.4033875,1155.7372838696747
3.4653835,2.1825588,3.6117864,1028.0212965572723
3.1674128,2.727524,4.303317,503.9284943315206
4.0431423,-1.2148159,3.5885186,823.4983644839266
4.04338,-0.8993448,5.867735,1144.9227697278716
4.355425,3.812956,5.3291745,667.6419510056768
2.870157,3.21801,2.9246414,966.6858368818961
0.8821032,-1.4469116,4.5451574,719.284388551093
0.5529796,1.7168,5.612523,248.07931356361857
2.4377236,1.8076531,8.601357,1330.3622726033216
4.3033843,1.3264179,3.5254717,279.3220164439305
3.4593291,1.4531008,5.139468,821.8018213722135
6.4039125,1.9748338,4.621004,865.5939337289876
0.24078609,0.3813333,7.0351844,847.8161206608419
2.4923868,2.9570653,3.4948926,1108.2001731620767
4.934018,2.0774314,3.138324,1013.066716771401
3.1527846,2.492262,8.873662,187.86801755015833
2.1129346,1.8969179,4.9870286,1165.2450463498835
2.0175025,2.3202083,4.639729,803.6396310369726
3.203,2.986817,4.7942085,1304.8820030651814
4.051696,0.5065853,8.706815,1133.5194005361643
3.3874476,2.5995855,9.168315,1012.0606346991794
1.1168472,2.1271288,7.584784,1285.3280449988138
3.4137628,2.5215108,9.153295,612.9096009876904
2.8189018,3.285253,3.213213,726.2682479012522
5.9601645,1.4366978,5.4496236,475.0920783620207
4.7792525,0.8378666,8.141336,1638.7244966541434
3.4793596,1.1190678,3.400252,822.7693726688317
0.06272829,0.049413916,5.4914584,993.149398212406
-0.8299416,0.98630756,6.541173,801.8419080437013
3.9039793,0.55595106,4.5029874,945.4405552169892
3.3124373,2.5664687,9.121722,745.949124484222
3.7245138,2.238868,4.811286,831.9707961317752
2.7443843,1.6750127,7.2429814,775.644367857077
2.7458212,2.723009,3.2245421,207.06443171312793
4.382084,0.74676484,8.538708,575.3976719676709
0.62203014,0.6357262,6.550426,460.60778024147595
0.75012505,3.4293573,7.1072187,114.50542446323294
5.697014,2.3812,5.2632327,199.46877098868737
4.8852167,0.7246109,9.027461,1347.464544044368
3.4803257,-0.7285533,5.5283604,623.0760209635805
-2.014709,0.15748657,6.5195894,869.8193684948674
0.67245024,-1.7185676,4.6520286,909.4827965055952
1.9923761,0.73026866,5.498138,953.730931626093
-0.27896166,1.7714791,7.351199,156.95831443075474
0.3623495,-0.1830715,6.976756,1101.4710723792587
4.359764,2.7675264,4.6748075,544.0473965854114
0.26687706,-0.42417976,6.677415,937.6382875699835
2.7976282,-0.7626111,3.2386348,996.5595400556095
5.4177613,2.2686882,5.0061135,1110.0023507627077
4.201998,-0.6156145,4.186982,191.58177955588374
3.844135,-0.7875895,6.3391037,1255.3225309882055
3.1917505,1.3742043,5.045461,547.5275122676446
2.2930117,1.7084087,2.867567,1122.5657785485007
4.3069324,0.26939684,5.9100847,408.07315099165487
3.6981554,2.8407454,5.302207,1659.2935360212953
3.246461,1.266757,4.6148553,932.4970590590696
-0.710546,-0.8967872,6.8057113,674.2284631444134
3.6036882,-1.7497227,5.9611506,784.8027828146467
2.3396726,1.5576886,7.689749,460.98396797683284
1.9375957,1.2614571,3.2060144,1179.0497496762534
3.3862042,3.5138113,4.394662,695.9637709057469
4.560843,-0.79237235,5.656736,805.265213437029
4.306795,2.3334868,4.408566,1512.4713357557507
-0.15385751,-0.00968406,7.1485906,733.7227565268762
3.809017,1.0716645,6.365304,929.1395829996517
4.755552,1.3061028,8.638502,548.654029518145
0.4613613,0.36200723,3.7783227,769.908925414365
0.3894242,1.1247342,6.0716486,1087.1154517171842
4.995724,1.9583783,5.746163,1247.084888700252
5.5726233,0.9542358,4.508417,356.39237294580556
4.492763,1.6426196,3.4589016,628.8738755192543
3.1010756,3.3117766,3.3499002,813.1819324339617
4.2488546,1.7895745,3.378849,356.8512283464152
1.2877159,1.1207548,5.646615,265.49065791499913
1.4828074,0.22175562,2.898607,920.3080133347981
4.50821,1.75698,9.075082,1606.111373674231
3.1983054,2.7416162,8.791627,777.3589468296034
3.9992316,-0.9682204,6.273406,753.1117639703732
0.4713044,-0.2645973,2.9980688,550.6457200410256
1.402991,1.5448118,6.199031,530.7063457835496
1.1543131,4.230109,6.9720383,997.6082832002554
5.28717,-0.0726298,5.186249,1392.514351092397
0.87806815,1.5442187,5.6516848,1016.7105782790065
-2.5136774,0.6228759,6.2352347,829.1860803223632
3.7160776,-0.018065285,3.1306894,350.2239443500244
2.8276927,2.2954822,8.596122,1130.5744980220534
4.5110073,0.9456523,8.18913,247.36322384988648
3.244473,1.8476123,5.3181186,642.4874933086933
4.648842,2.325857,7.2010865,1051.1814878126816
4.285118,0.77432716,8.461646,1346.6118689354878
1.2792598,-0.48696283,3.0490386,1191.4187421688682
-2.6564276,0.71639043,6.3717203,633.4856221674853
2.737395,3.7236419,3.3865142,273.99874957636445
2.155834,-0.87946,3.6722593,446.00967622367295
0.4149977,-1.2481214,4.6992316,1193.8600314014031
5.5674033,2.2445862,5.3624926,1171.1417765240437
1.2425115,1.5623944,3.140427,557.9993419857105
-0.38441193,0.6247744,5.4185963,1123.0688627148922
5.4676347,1.8076117,5.1959023,639.1476253536416
3.9035113,0.8394183,5.7385,569.7668227836058
3.6013594,2.60144,2.681865,404.99842051655276
5.147006,-0.7754207,5.1866255,614.648839278113
-2.8901176,0.80095005,6.289008,666.1928793049474
3.9237695,1.4993395,3.6794844,447.58741708428767
3.6433232,-0.1807328,3.7693233,1703.0040328624768
4.3412514,-0.51455665,3.8871708,758.2194954420215
5.1088204,-0.13761923,4.354597,748.128991042374
3.1890595,3.068321,2.6874392,207.5548994207568
1.8817967,1.0000118,3.580793,434.3139741037722
3.1137853,2.880258,4.5925193,519.3267326486246
2.29918,-1.2035251,6.1704345,732.478388133603
3.5193088,-1.5166018,4.992493,971.5959602897552
0.60007226,-1.3297576,3.7591534,890.3012589775894
5.3290534,0.9922053,8.996046,906.3529979062465
2.1387239,-0.82491654,3.4492075,286.22137689233574
3.8616405,2.5019813,3.6633234,411.0662438784327
3.611423,1.1667607,5.4299564,649.4828351095948
2.230514,0.2549054,6.6614394,637.6548543535114
3.2192068,2.7623963,4.5631638,565.9326041235364
-0.010014583,-0.67255867,6.309771,656.0056448683972
5.4045506,3.3927093,4.137444,1256.7835279745718
4.331982,3.6816304,5.0182767,1900.2005864968005
6.1013145,1.8235244,4.836637,629.5316816386189
2.197509,-1.9042739,5.1663365,1200.0378326923162
3.0333564,1.3214102,4.9265227,1155.2440214696635
4.295175,3.4512937,4.894854,762.2719888241339
3.3192956,3.1309245,4.3764224,569.7289290467231
3.4939377,0.5695603,6.0388474,920.7984489696319
2.0226028,2.4214127,4.6542425,526.4105034482441
5.100096,2.0691411,5.2544913,395.672751716123
4.6090484,1.604821,5.5614576,678.2333420503695
5.3323383,-0.5298053,4.5810266,843.1788199823283
4.178829,0.6648197,8.740787,871.5051181742166
2.7885356,1.5335221,3.1622953,1190.3560049099124
4.2525897,3.393473,3.1401076,745.1532907328004
4.118294,1.2937399,7.3525634,439.3462669420649
3.449054,-1.1165903,4.983064,170.59092649619777
3.3892772,2.5756588,9.228092,1524.7607275579096
3.003491,-0.73597485,3.4243922,1171.5528450450395
2.696729,1.298444,7.1066303,736.2020905889606
2.2178612,-1.730472,5.20657,1281.0476621318296
3.4605029,2.6339693,9.242349,971.25753961002
3.673835,-0.3411916,4.6476636,402.9531132070519
4.1899576,1.8178755,4.1184764,861.4611522071157
-0.8040698,2.0827346,9.52791,723.7980941834904
2.2989523,1.3269494,6.7837434,1075.534106587104
1.3525985,1.6931094,7.548292,417.37812759270776
1.0255073,0.98207754,6.345964,265.1006569101623
5.1820693,1.4387099,5.846804,575.6776945063639
-0.6667641,-0.5293813,6.6872983,1068.1564926496305
3.319315,-1.7385275,3.781176,385.4695551069517
-0.31747153,0.72964984,4.224074,775.3654818414851
6.3761415,1.900121,4.6292443,833.6224999275972
4.0771146,-1.2355776,5.716629,383.81306744197747
1.0634046,-1.3920846,3.8255353,1433.8563402702646
1.2959726,2.1747763,8.539623,149.31772283246
4.311609,3.0506792,2.7911122,731.9173829070993
2.968296,3.2756093,4.173154,1176.2940708464685
2.4449713,-0.67371005,4.3471293,471.7776806311498
2.4796448,0.66848874,5.498267,186.72995083867812
3.966711,2.113775,4.909873,446.32707897738624
4.2006254,-1.011542,3.9965067,654.3717088523233
-0.38461462,-0.9165706,2.9865966,348.9751052637322
1.4022812,2.248938,3.952153,910.9008717492579
3.060362,2.174896,9.050986,664.7104748608549
4.24743,1.2991427,3.1194277,269.28503191213065
4.0886416,2.043066,4.3404865,409.2164322488476
3.8587422,2.7924452,2.7137086,665.078639211888
4.148246,0.84313303,9.186975,1693.9182155699232
1.7599688,2.9869895,5.4649515,198.7093744750524
3.962044,2.364958,6.032889,99.25069256477502
0.8225132,-1.3464332,3.73209,919.3114242289902
2.094808,1.9564315,5.088689,704.5604235096672
2.3182936,0.9796851,3.6203353,447.8910066127464
2.7629757,3.732602,2.8328393,983.4843777253153
2.506056,2.4984667,4.4910817,360.9373935469211
4.9732018,0.6910828,6.1212606,639.9744902703063
2.0588787,-1.7474269,5.9006877,583.5295738866772
2.583094,3.361799,4.0381985,499.93402373880707
4.321888,-0.013036217,4.7656965,682.9698387235895
2.4387918,3.244375,3.4722908,728.359461090083
1.8057057,2.0490112,5.4455605,1713.8689050023866
1.4522629,0.94153064,4.508726,518.4303672113832
5.016918,1.8807604,3.1952124,405.2275308524645
-0.014251528,2.1696615,8.563931,114.10362950191545
5.13115,3.3595328,4.1632285,1123.612912922285
0.6167699,2.0541654,8.317263,165.84706731494933
2.0101252,2.317208,2.5859363,885.3803985000422
0.8036533,-0.90232086,4.578806,695.135809083823
3.0177047,-2.0861056,5.946882,641.9270244742701
4.326029,2.5044785,5.0613656,1048.0299126585721
1.4705569,0.8262214,4.6538568,1605.4181693139508
5.943759,1.8312186,5.749236,705.623932033955
1.8129994,-1.0115762,6.413739,786.399056951112
3.4130147,1.3679063,6.602299,513.942436623629
1.283661,3.9883494,6.9958596,878.2173698032876
1.4431398,1.6848427,5.1219783,530.5993222711172
3.856874,-0.4353794,4.9461684,812.0146690706405
2.9246788,3.5661235,3.3556335,618.8214016485153
3.5539072,2.8618917,4.0215726,1270.342870490696
3.4685826,2.4060216,4.1184287,682.0569344944574
2.5130765,2.6574395,4.333325,727.9347255899669
0.84610236,1.6639664,7.991436,158.20016192859487
